Date,País,Aguascalientes,Baja California,Baja California Sur,Campeche,Coahuila,Colima,Chiapas,Chihuahua,Ciudad de México,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,México,Michoacán,Morelos,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz,Yucatán,Zacatecas
2023-01-14,3215.6666666666665,102.33333333333333,44.0,28.333333333333332,4.666666666666667,71.0,51.0,14.666666666666666,46.0,815.0,40.0,155.66666666666666,33.333333333333336,76.0,107.66666666666667,311.3333333333333,96.0,106.66666666666667,76.66666666666667,168.33333333333334,85.66666666666667,144.33333333333334,92.0,22.666666666666668,99.66666666666667,50.333333333333336,36.666666666666664,23.666666666666668,53.666666666666664,48.0,137.33333333333334,15.666666666666666,57.333333333333336
2023-01-15,3778.0,116.0,56.666666666666664,35.333333333333336,3.6666666666666665,92.0,55.0,14.0,50.333333333333336,916.6666666666666,44.0,194.33333333333334,34.0,85.0,125.0,413.0,103.33333333333333,104.0,76.0,216.0,113.33333333333333,171.66666666666666,110.33333333333333,31.333333333333332,132.66666666666666,54.666666666666664,36.666666666666664,21.666666666666668,59.0,63.666666666666664,154.0,21.333333333333332,73.33333333333333
2023-01-16,4092.6666666666665,121.0,63.0,37.333333333333336,4.666666666666667,100.66666666666667,62.0,12.0,50.333333333333336,992.6666666666666,44.666666666666664,215.0,30.0,86.0,136.0,464.3333333333333,112.66666666666667,111.33333333333333,79.0,251.0,129.33333333333334,207.0,113.66666666666667,34.666666666666664,139.0,52.666666666666664,38.666666666666664,19.666666666666668,56.0,82.0,152.33333333333334,22.333333333333332,71.66666666666667
2023-01-17,3956.6666666666665,119.0,67.66666666666667,38.0,4.0,96.66666666666667,48.666666666666664,9.666666666666666,43.0,967.6666666666666,41.666666666666664,216.66666666666666,27.666666666666668,79.33333333333333,125.66666666666667,464.3333333333333,99.66666666666667,108.66666666666667,69.0,262.0,125.66666666666667,201.0,116.66666666666667,36.333333333333336,126.33333333333333,51.333333333333336,30.333333333333332,18.0,54.666666666666664,80.0,135.66666666666666,24.333333333333332,67.33333333333333
2023-01-18,3402.6666666666665,100.66666666666667,62.0,32.666666666666664,4.333333333333333,80.0,39.333333333333336,9.333333333333334,34.333333333333336,835.3333333333334,33.333333333333336,187.0,22.0,67.33333333333333,117.0,387.0,89.66666666666667,92.0,59.333333333333336,235.33333333333334,115.33333333333333,185.33333333333334,100.0,32.0,92.33333333333333,49.333333333333336,27.0,16.333333333333332,43.666666666666664,66.33333333333333,116.33333333333333,17.666666666666668,53.0
2023-01-19,3075.3333333333335,100.0,50.666666666666664,26.666666666666668,5.666666666666667,73.66666666666667,28.0,10.666666666666666,31.666666666666668,785.6666666666666,29.0,173.0,22.333333333333332,60.0,108.33333333333333,330.6666666666667,70.33333333333333,81.66666666666667,49.0,208.0,100.0,163.0,91.0,29.666666666666668,82.33333333333333,49.333333333333336,21.0,19.0,40.333333333333336,50.0,114.0,18.0,52.666666666666664
2023-01-20,2836.0000000000023,95.66666666666674,44.33333333333337,22.33333333333335,6.000000000000004,64.33333333333339,29.333333333333353,11.666666666666675,26.333333333333353,721.6666666666672,26.333333333333353,171.6666666666668,23.33333333333335,60.333333333333385,103.66666666666676,289.6666666666669,69.00000000000006,58.33333333333338,48.33333333333337,190.33333333333348,92.00000000000007,147.33333333333346,87.3333333333334,24.666666666666686,78.66666666666673,50.000000000000036,22.33333333333335,16.333333333333346,34.00000000000003,40.66666666666669,117.66666666666676,16.000000000000014,46.33333333333337
2023-01-21,3064.000000000039,116.00000000000148,45.000000000000576,26.00000000000033,7.00000000000009,64.6666666666675,33.66666666666709,10.666666666666803,29.333333333333705,739.6666666666761,25.00000000000032,201.66666666666924,24.666666666666984,72.33333333333425,120.00000000000153,314.33333333333735,69.33333333333421,62.66666666666747,60.00000000000077,223.6666666666695,96.00000000000122,167.33333333333547,96.66666666666791,22.333333333333616,75.3333333333343,51.000000000000654,23.33333333333363,17.66666666666689,40.00000000000051,44.333333333333904,117.33333333333482,21.666666666666945,45.33333333333391
2023-01-22,3534.000000000693,122.66666666669072,70.00000000001373,30.66666666667268,5.0000000000009805,72.00000000001411,38.666666666674246,10.666666666668757,32.000000000006274,841.6666666668317,26.000000000005098,234.00000000004587,26.666666666671897,95.00000000001863,142.66666666669462,393.33333333341045,75.00000000001471,72.00000000001411,74.33333333334791,265.00000000005195,99.3333333333528,188.33333333337026,112.33333333335536,21.000000000004118,90.66666666668445,54.33333333334399,27.000000000005294,15.000000000002942,47.66666666667601,52.000000000010196,125.3333333333579,22.000000000004313,51.6666666666768
2023-01-23,3726.666666676525,132.3333333336834,71.33333333352203,32.66666666675308,5.333333333347442,84.33333333355642,44.0000000001164,9.333333333358025,31.66666666675044,879.6666666689937,30.666666666747794,236.33333333395854,29.000000000076717,95.33333333358553,150.66666666706524,421.3333333344479,80.00000000021164,79.66666666687742,70.66666666685362,298.6666666674568,100.00000000026455,204.3333333338739,113.66666666696737,20.00000000005291,97.66666666692504,52.00000000013756,28.000000000074074,17.333333333379187,52.33333333347178,57.00000000015079,119.66666666698325,25.33333333340035,56.333333333482365
2023-01-24,3583.6666667792656,125.33333333727131,66.00000000207372,27.333333334192147,4.666666666813294,79.6666666691698,41.00000000128822,8.333333333595167,26.666666667504536,882.6666666944001,33.33333333438067,219.000000006881,28.666666667567377,88.00000000276496,138.3333333376798,425.66666668004115,85.3333333360145,68.00000000213656,66.33333333541752,295.3333333426127,89.666666669484,179.0000000056242,107.00000000336195,18.666666667253175,102.33333333654865,49.33333333488339,25.0000000007855,13.00000000040846,46.00000000144532,57.33333333513475,107.66666667004957,19.333333333940786,59.666666668541396
